portalTime,longitude,latitude
"2016-12-16 17:07:32",-122.442999,48.787436
"2016-12-16 17:07:36",-122.442923,48.787445
"2016-12-16 17:07:40",-122.443017,48.787432
"2016-12-16 17:07:45",-122.443236,48.787378
"2016-12-16 17:07:50",-122.443333,48.787368
"2016-12-16 17:07:54",-122.443346,48.78737
"2016-12-16 17:07:59",-122.443383,48.787366
"2016-12-16 17:08:03",-122.443364,48.787359
"2016-12-16 17:08:07",-122.443377,48.787363
"2016-12-16 17:08:11",-122.443363,48.787375
"2016-12-16 17:08:16",-122.443429,48.787398
"2016-12-16 17:08:20",-122.450133,48.784002
"2016-12-16 17:08:46",-122.45031,48.783462
"2016-12-16 17:08:50",-122.449953,48.78357
"2016-12-16 17:09:23",-122.450279,48.783934
"2016-12-16 17:09:30",-122.450646,48.783741
"2016-12-16 17:09:47",-122.450205,48.78382
"2016-12-16 17:09:51",-122.449897,48.783942
"2016-12-16 17:09:55",-122.449706,48.784055
"2016-12-16 17:10:07",-122.45011,48.784063
"2016-12-16 17:14:37",-122.449681,48.784244
"2016-12-16 17:15:40",-122.449928,48.784248
"2016-12-16 19:05:32",-122.448625,48.786059
"2016-12-16 19:05:36",-122.444719,48.791079
"2016-12-16 19:05:41",-122.445075,48.790727
"2016-12-16 19:05:46",-122.419264,48.82371
"2016-12-16 19:05:51",-122.490683,48.732218
"2016-12-16 19:05:55",-122.475457,48.751742
"2016-12-16 19:06:00",-122.425258,48.81582
"2016-12-16 19:06:04",-122.406671,48.839519
"2016-12-16 19:06:09",-122.438485,48.798932
"2016-12-16 19:06:13",-122.471287,48.757129
"2016-12-16 19:06:18",-122.461206,48.769957
"2016-12-16 19:06:22",-122.472771,48.755089
"2016-12-16 19:06:27",-122.477777,48.748569
"2016-12-16 19:06:32",-122.456326,48.776011
"2016-12-16 19:06:36",-122.469133,48.759543
"2016-12-16 19:06:40",-122.452028,48.781443
"2016-12-16 19:06:44",-122.459228,48.772225
