portalTime,longitude,latitude
"2016-12-18 04:40:35",-122.449991,48.784306
"2016-12-18 04:40:41",-122.449997,48.784316
"2016-12-18 04:40:45",-122.450001,48.784321
"2016-12-18 04:40:49",-122.45,48.78432
"2016-12-18 04:40:54",-122.449996,48.784313
"2016-12-18 04:40:58",-122.449997,48.784313
"2016-12-18 04:41:03",-122.449997,48.784312
"2016-12-18 04:41:07",-122.449997,48.784313
"2016-12-18 04:41:11",-122.449997,48.784312
"2016-12-18 04:41:15",-122.449996,48.78431
"2016-12-18 04:41:20",-122.449995,48.784307
"2016-12-18 04:41:26",-122.449993,48.784302
"2016-12-18 04:41:30",-122.449992,48.784299
"2016-12-18 04:41:36",-122.449991,48.784297
"2016-12-18 04:41:40",-122.449991,48.784296
"2016-12-18 04:41:44",-122.44999,48.784293
"2016-12-18 04:41:49",-122.44999,48.784294
"2016-12-18 04:41:55",-122.449988,48.784289
"2016-12-18 04:41:59",-122.449993,48.784311
"2016-12-18 04:42:04",-122.449992,48.784309
"2016-12-18 04:42:12",-122.449999,48.784337
"2016-12-18 04:42:17",-122.450023,48.784432
"2016-12-18 04:42:22",-122.450037,48.784485
"2016-12-18 04:42:27",-122.450057,48.784546
"2016-12-18 04:42:32",-122.450039,48.784537
"2016-12-18 04:42:36",-122.450081,48.784569
"2016-12-18 04:42:41",-122.450084,48.784568
"2016-12-18 04:42:45",-122.4501,48.784573
"2016-12-18 04:42:50",-122.450122,48.784588
"2016-12-18 04:42:54",-122.450127,48.784589
"2016-12-18 04:42:59",-122.450138,48.784599
"2016-12-18 04:43:03",-122.450139,48.784597
"2016-12-18 04:43:11",-122.450145,48.784618
"2016-12-18 04:43:36",-122.450145,48.784618
"2016-12-18 04:43:41",-122.450145,48.784618
"2016-12-18 04:43:47",-122.450147,48.784622
"2016-12-18 04:43:56",-122.450143,48.784612
"2016-12-18 04:44:00",-122.450149,48.784628
"2016-12-18 04:44:05",-122.450153,48.784639
"2016-12-18 04:44:10",-122.450148,48.784626
"2016-12-18 04:44:17",-122.450148,48.784627
"2016-12-18 04:44:23",-122.450206,48.784789
"2016-12-18 04:44:32",-122.450199,48.784769
"2016-12-18 04:44:43",-122.4502,48.784774
"2016-12-18 04:44:49",-122.449728,48.783986
"2016-12-18 04:45:02",-122.46258,48.774104
"2016-12-18 04:45:06",-122.466755,48.768627
"2016-12-18 04:45:10",-122.448688,48.775627
"2016-12-18 04:45:15",-122.448972,48.78355
"2016-12-18 04:45:19",-122.450035,48.786573
"2016-12-18 04:45:23",-122.449957,48.78505
"2016-12-18 04:45:27",-122.450038,48.784871
"2016-12-18 04:45:32",-122.450061,48.784803
"2016-12-18 04:45:36",-122.450003,48.784487
"2016-12-18 04:45:40",-122.450021,48.78427
"2016-12-18 04:45:45",-122.44988,48.784179
"2016-12-18 04:45:50",-122.449719,48.78399
"2016-12-18 04:45:56",-122.449402,48.783977
"2016-12-18 04:46:01",-122.450001,48.784526
"2016-12-18 04:46:05",-122.450131,48.784518
"2016-12-18 04:46:09",-122.450252,48.784524
"2016-12-18 04:46:14",-122.450363,48.784573
"2016-12-18 04:46:18",-122.450379,48.784673
"2016-12-18 04:46:22",-122.450414,48.784802
"2016-12-18 04:46:27",-122.450375,48.784809
"2016-12-18 04:46:33",-122.450304,48.784651
"2016-12-18 04:46:38",-122.450233,48.784694
"2016-12-18 04:46:43",-122.449887,48.784302
"2016-12-18 04:46:47",-122.451341,48.783377
"2016-12-18 04:46:51",-122.450897,48.783137
"2016-12-18 04:46:57",-122.450467,48.783909
"2016-12-18 04:47:01",-122.450351,48.784095
"2016-12-18 04:47:05",-122.450275,48.784082
"2016-12-18 04:47:09",-122.450205,48.784086
"2016-12-18 04:47:14",-122.450164,48.784152
"2016-12-18 04:47:18",-122.450175,48.784219
"2016-12-18 04:47:23",-122.450206,48.784362
"2016-12-18 04:47:28",-122.450261,48.784399
"2016-12-18 04:47:32",-122.450304,48.784392
"2016-12-18 04:47:37",-122.450063,48.784063
"2016-12-18 04:47:41",-122.450038,48.784082
"2016-12-18 04:47:46",-122.450191,48.784295
"2016-12-18 04:47:50",-122.450162,48.784295
"2016-12-18 04:47:55",-122.450125,48.784261
"2016-12-18 04:47:59",-122.450154,48.784317
"2016-12-18 04:48:04",-122.450062,48.784359
"2016-12-18 04:48:08",-122.449872,48.784422
"2016-12-18 04:48:12",-122.449878,48.784689
"2016-12-18 04:48:16",-122.449801,48.784672
"2016-12-18 04:48:20",-122.449748,48.784655
