portalTime,longitude,latitude
"2017-02-10 02:07:48",-122.44999,48.784002
"2017-02-10 02:07:58",-122.44999,48.784002
"2017-02-10 02:08:05",-122.44999,48.784
"2017-02-10 02:08:13",-122.449989,48.783999
"2017-02-10 02:08:18",-122.449989,48.783999
"2017-02-10 02:08:25",-122.44999,48.783998
"2017-02-10 02:08:31",-122.44999,48.783998
"2017-02-10 02:08:36",-122.449991,48.783998
"2017-02-10 02:08:43",-122.44999,48.783998
"2017-02-10 02:08:48",-122.44999,48.783998
"2017-02-10 02:08:55",-122.44999,48.783998
"2017-02-10 02:09:01",-122.44999,48.783998
"2017-02-10 02:09:12",-122.44999,48.783996
"2017-02-10 02:09:16",-122.44999,48.783995
"2017-02-10 02:09:20",-122.44999,48.783992
"2017-02-10 02:09:25",-122.44999,48.783991
"2017-02-10 02:09:31",-122.44999,48.78399
"2017-02-10 02:09:39",-122.449989,48.783989
"2017-02-10 02:09:43",-122.449989,48.78399
"2017-02-10 02:09:50",-122.449988,48.78399
"2017-02-10 02:09:56",-122.449988,48.78399
"2017-02-10 02:10:00",-122.449989,48.783989
"2017-02-10 02:10:08",-122.449989,48.783988
"2017-02-10 02:10:14",-122.449989,48.783988
"2017-02-10 02:10:19",-122.449989,48.783987
"2017-02-10 02:10:26",-122.449989,48.783988
"2017-02-10 02:11:26",-122.449989,48.783987
"2017-02-10 02:11:30",-122.449989,48.783987
"2017-02-10 02:11:36",-122.449989,48.783987
"2017-02-10 02:11:43",-122.449989,48.783986
"2017-02-10 02:11:48",-122.449988,48.783987
"2017-02-10 02:11:55",-122.449987,48.783989
"2017-02-10 02:11:59",-122.449988,48.78399
"2017-02-10 02:12:10",-122.449988,48.78399
"2017-02-10 02:12:14",-122.449988,48.78399
"2017-02-10 02:12:20",-122.449988,48.78399
"2017-02-10 02:12:33",-122.449988,48.78399
"2017-02-10 02:12:41",-122.449988,48.78399
"2017-02-10 02:12:45",-122.449988,48.78399
"2017-02-10 02:12:51",-122.449988,48.78399
"2017-02-10 02:12:56",-122.449988,48.78399
"2017-02-10 02:13:07",-122.449988,48.783989
"2017-02-10 02:13:12",-122.449988,48.783989
"2017-02-10 02:13:23",-122.449988,48.783989
"2017-02-10 02:13:28",-122.449989,48.78399
